from_hei,to_hei,n
TR ANKARA01,D  HEIDELB01,3
TR ANKARA01,D  JENA01,1
TR ANKARA01,D  MUNCHEN01,1
TR ANKARA01,D  MUNSTER01,2
TR ANKARA01,D  TUBINGE01,1
TR ANKARA01,E  ALCAL-H01,2
TR ANKARA01,E  BADAJOZ01,2
TR ANKARA01,E  BILBAO01,3
TR ANKARA01,E  CIUDA-R01,2
TR ANKARA01,E  CORDOBA01,4
TR ANKARA01,E  OVIEDO01,2
TR ANKARA01,E  SALAMAN02,2
TR ANKARA01,E  SANTIAG01,2
TR ANKARA01,E  ZARAGOZ01,2
TR ANKARA01,HU SZEGED01,5
TR ANKARA01,I  CAGLIAR01,2
TR ANKARA01,I  MILANO01,2
TR ANKARA01,I  PARMA01,3
TR ANKARA01,I  PISA01,2
TR ANKARA01,I  ROMA01,2
TR ANKARA01,IRLLIMERIC01,2
TR ANKARA01,NL GRONING01,1
TR ANKARA01,NL UTRECHT01,1
TR ANKARA01,P  LISBOA02,1
TR ANKARA01,P  PORTO02,3
TR ANKARA01,PL POZNAN01,5
TR ANKARA01,PL TORUN01,7
TR ANKARA01,PL WROCLAW01,3
TR ANKARA01,PL WROCLAW14,2
TR ANKARA01,RO CLUJNAP01,2
TR ANKARA02,D  MAINZ01,2
TR ANKARA03,A  GRAZ01,1
TR ANKARA03,B  GENT01,5
TR ANKARA03,CZ PRAHA07,3
TR ANKARA03,D  BAYREUT01,2
TR ANKARA03,D  BIELEFE01,3
TR ANKARA03,D  BONN01,2
TR ANKARA03,D  DARMSTA01,1
TR ANKARA03,D  DORTMUN01,3
TR ANKARA03,D  ERLANGE01,2
TR ANKARA03,D  HAMBURG01,2
TR ANKARA03,D  HEIDELB01,1
TR ANKARA03,D  LEIPZIG01,3
TR ANKARA03,D  MAINZ01,10
TR ANKARA03,D  MARBURG01,6
TR ANKARA03,E  MURCIA01,2
TR ANKARA03,F  MARSEIL84,1
TR ANKARA03,F  STRASBO48,1
TR ANKARA03,HU DEBRECE01,4
TR ANKARA03,I  SALERNO01,2
TR ANKARA03,I  VERONA01,3
TR ANKARA03,PL GDANSK01,2
TR ANKARA03,PL KRAKOW01,1
TR ANKARA03,PL POZNAN01,3
TR ANKARA03,PL WARSZAW01,2
TR ANKARA03,PL WROCLAW01,6
TR ANKARA03,S  UPPSALA01,5
TR ANKARA03,SF TAMPERE01,2
TR ANKARA03,UK SOUTHAM01,1
TR ANKARA04,CZ PRAHA07,2
TR ANKARA04,D  BOCHUM01,1
TR ANKARA04,D  KONSTAN01,1
TR ANKARA04,D  MAINZ01,2
TR ANKARA04,D  MARBURG01,1
TR ANKARA04,E  GRANADA01,3
TR ANKARA04,E  VALLADO01,2
TR ANKARA04,HU SZEGED01,3
TR ANKARA04,I  CHIETI01,1
TR ANKARA04,I  MILANO02,2
TR ANKARA04,I  TORINO02,2
TR ANKARA04,IRLGALWAY01,1
TR ANKARA04,NL DELFT01,4
TR ANKARA04,NL LEIDEN01,1
TR ANKARA04,NL TILBURG01,1
TR ANKARA04,S  LINKOPI01,1
TR ANKARA07,D  DORTMUN01,4
TR ANKARA07,D  KONSTAN01,1
TR ANKARA07,DK ODENSE01,1
TR ANKARA07,E  GRANADA01,1
TR ANKARA07,E  MADRID14,2
TR ANKARA07,F  STRASBO48,1
TR ANKARA07,I  TORINO01,1
TR ANKARA07,NL GRONING01,2
TR ANKARA07,NL TILBURG01,2
TR ANKARA07,NL UTRECHT01,1
TR ANKARA07,PL LUBLIN01,1
TR ANKARA07,PL WARSZAW01,1
TR ANKARA07,S  STOCKHO04,1
TR ANKARA07,SF TAMPERE02,1
TR ANKARA07,SF TURKU01,1
TR ANKARA07,UK SHEFFIE01,1
TR ANTALYA01,D  DRESDEN02,1
TR ANTALYA01,LT VILNIUS01,1
TR ERZURUM01,D  JENA01,2
TR ERZURUM01,D  KIEL01,2
TR ERZURUM01,D  MUNCHEN01,2
TR ERZURUM01,E  CIUDA-R01,3
TR ERZURUM01,PL WARSZAW01,2
TR ISTANBU03,A  GRAZ01,2
TR ISTANBU03,A  WIEN01,1
TR ISTANBU03,B  GENT01,3
TR ISTANBU03,D  BERLIN01,3
TR ISTANBU03,D  BOCHUM01,2
TR ISTANBU03,D  HAMBURG01,1
TR ISTANBU03,D  JENA01,2
TR ISTANBU03,D  MAINZ01,1
TR ISTANBU03,D  MUNCHEN01,3
TR ISTANBU03,E  CIUDA-R01,4
TR ISTANBU03,E  MADRID03,3
TR ISTANBU03,E  MADRID04,1
TR ISTANBU03,E  MURCIA01,2
TR ISTANBU03,E  OVIEDO01,2
TR ISTANBU03,E  SANTIAG01,3
TR ISTANBU03,E  VIGO01,1
TR ISTANBU03,E  ZARAGOZ01,1
TR ISTANBU03,F  PARIS012,2
TR ISTANBU03,HU SZEGED01,1
TR ISTANBU03,I  CHIETI01,2
TR ISTANBU03,I  PERUGIA01,2
TR ISTANBU03,I  ROMA01,1
TR ISTANBU03,LT VILNIUS01,3
TR ISTANBU03,PL KRAKOW01,5
TR ISTANBU03,PL POZNAN01,4
TR ISTANBU03,PL WARSZAW01,2
TR ISTANBU04,I  MILANO02,2
TR ISTANBU04,NL DELFT01,2
TR ISTANBU04,P  LISBOA02,2
TR ISTANBU04,PL GDANSK02,2
TR ISTANBU04,S  LUND01,1
TR ISTANBU04,SI LJUBLJA01,1
TR ISTANBU04,UK EDINBUR01,1
TR ISTANBU05,A  GRAZ01,2
TR ISTANBU05,CZ OLOMOUC01,1
TR ISTANBU05,D  BREMEN01,1
TR ISTANBU05,D  DORTMUN01,1
TR ISTANBU05,D  DUSSELD01,1
TR ISTANBU05,D  MAINZ01,4
TR ISTANBU05,D  MUNSTER01,2
TR ISTANBU05,D  SAARBRU01,1
TR ISTANBU05,D  TUBINGE01,2
TR ISTANBU05,E  MADRID03,2
TR ISTANBU05,F  PARIS007,1
TR ISTANBU05,F  STRASBO48,3
TR ISTANBU05,I  BOLOGNA01,1
TR ISTANBU05,I  GENOVA01,1
TR ISTANBU05,IRLDUBLIN01,3
TR ISTANBU05,P  LISBOA02,2
TR ISTANBU05,PL KRAKOW01,1
TR ISTANBU07,D  BERLIN01,2
TR ISTANBU07,D  BOCHUM01,1
TR ISTANBU07,NL UTRECHT01,2
TR IZMIR01,D  GIESSEN01,3
TR IZMIR01,D  KONSTAN01,1
TR IZMIR01,D  SAARBRU01,4
TR IZMIR01,E  ALCAL-H01,1
TR IZMIR01,E  SANTIAG01,3
TR IZMIR01,I  CATANIA01,2
TR IZMIR01,P  BRAGA01,1
TR IZMIR02,D  BERLIN01,2
TR IZMIR02,D  BREMEN01,3
TR IZMIR02,D  DORTMUN01,4
TR IZMIR02,D  GIESSEN01,3
TR IZMIR02,D  HAMBURG01,1
TR IZMIR02,D  MARBURG01,2
TR IZMIR02,D  MUNSTER01,1
TR IZMIR02,D  POTSDAM01,1
TR IZMIR02,D  REGENSB01,2
TR IZMIR02,E  OVIEDO01,3
TR IZMIR02,I  BOLOGNA01,1
TR IZMIR02,I  MODENA01,5
TR IZMIR02,I  NAPOLI09,1
TR IZMIR02,LT VILNIUS01,1
TR IZMIR02,P  PORTO02,2
TR IZMIR02,PL WROCLAW01,8
TR KAYSERI01,D  FRANKFU01,2
TR KAYSERI01,PL KRAKOW01,1
TR KONYA01,D  MUNSTER01,4
TR KONYA01,I  CATANIA01,1
TR KONYA01,PL KRAKOW01,1
TR KONYA01,PL LUBLIN01,2
TR TRABZON01,D  DORTMUN01,2
TR TRABZON01,D  POTSDAM01,3
TR TRABZON01,I  PISA01,1
TR TRABZON01,P  PORTO02,2
UK ABERDEE01,A  WIEN01,4
UK ABERDEE01,D  FREIBUR01,3
UK ABERDEE01,D  LEIPZIG01,1
UK ABERDEE01,E  BILBAO01,1
UK ABERDEE01,E  GRANADA01,2
UK ABERDEE01,E  SEVILLA01,4
UK ABERDEE01,IS REYKJAV01,1
UK ABERDEE01,N  OSLO01,2
UK ABERDEE01,NL AMSTERD01,1
UK ABERDEE01,NL GRONING01,1
UK ABERDEE01,S  UPPSALA01,1
UK BANGOR01,A  WIEN01,1
UK BANGOR01,D  BERLIN13,1
UK BANGOR01,D  HEIDELB01,1
UK BANGOR01,D  LEIPZIG01,4
UK BANGOR01,D  MAINZ01,2
UK BANGOR01,DK ARHUS01,1
UK BANGOR01,E  BARCELO01,1
UK BANGOR01,E  GRANADA01,2
UK BANGOR01,E  PALMA01,1
UK BANGOR01,E  SALAMAN02,2
UK BANGOR01,E  SANTIAG01,2
UK BANGOR01,E  VALENCI01,5
UK BANGOR01,E  VIGO01,2
UK BANGOR01,F  NANTES01,4
UK BANGOR01,I  BOLOGNA01,2
UK BANGOR01,I  CAGLIAR01,2
UK BANGOR01,I  FIRENZE01,1
UK BANGOR01,I  PERUGIA01,3
UK BANGOR01,I  TORINO01,6
UK BANGOR01,I  UDINE01,4
UK BATH01,D  BERLIN01,4
UK BATH01,D  KONSTAN01,1
UK BATH01,D  LEIPZIG01,1
UK BATH01,E  MADRID03,4
UK BATH01,E  MADRID14,4
UK BATH01,E  MALAGA01,1
UK BATH01,E  ZARAGOZ01,1
UK BATH01,F  MARSEIL84,1
UK BATH01,F  STRASBO48,3
UK BATH01,I  NAPOLI01,3
UK BATH01,I  PARMA01,4
UK BATH01,I  ROMA01,13
UK BATH01,I  SIENA01,5
UK BATH01,I  TRENTO01,1
UK BELFAST01,D  HEIDELB01,1
UK BELFAST01,D  MUNCHEN02,1
UK BELFAST01,DK ARHUS01,1
UK BELFAST01,E  BADAJOZ01,8
UK BELFAST01,E  BARCELO01,2
UK BELFAST01,E  MADRID03,2
UK BELFAST01,NL AMSTERD01,1
UK BELFAST01,NL UTRECHT01,2
UK BELFAST01,P  COIMBRA01,10
UK BIRMING02,A  WIEN01,2
UK BIRMING02,D  BERLIN13,2
UK BIRMING02,D  ERLANGE01,3
UK BIRMING02,D  FRANKFU01,1
UK BIRMING02,D  FREIBUR01,1
UK BIRMING02,D  HEIDELB01,5
UK BIRMING02,D  MAINZ01,5
UK BIRMING02,D  MUNCHEN01,3
UK BIRMING02,D  TUBINGE01,1
UK BIRMING02,E  BADAJOZ01,1
UK BIRMING02,E  BARCELO01,2
UK BIRMING02,E  BARCELO02,5
UK BIRMING02,E  BILBAO01,1
UK BIRMING02,E  GRANADA01,8
UK BIRMING02,E  MADRID03,1
UK BIRMING02,E  MALAGA01,9
UK BIRMING02,E  MURCIA01,6
UK BIRMING02,E  OVIEDO01,3
UK BIRMING02,E  SALAMAN02,9
UK BIRMING02,E  SANTIAG01,4
UK BIRMING02,E  SEVILLA01,8
UK BIRMING02,E  VALENCI01,8
UK BIRMING02,E  ZARAGOZ01,2
UK BIRMING02,F  BESANCO01,2
UK BIRMING02,F  DIJON01,4
UK BIRMING02,F  MARSEIL84,1
UK BIRMING02,F  NANCY43,2
UK BIRMING02,F  NANTES01,6
UK BIRMING02,F  PARIS007,5
UK BIRMING02,F  PARIS012,4
UK BIRMING02,F  POITIER01,3
UK BIRMING02,F  STRASBO48,4
UK BIRMING02,I  BOLOGNA01,9
UK BIRMING02,I  CAGLIAR01,1
UK BIRMING02,I  FERRARA01,3
UK BIRMING02,I  FIRENZE01,7
UK BIRMING02,I  PADOVA01,7
UK BIRMING02,I  ROMA01,4
UK BIRMING02,I  VERONA01,4
UK BIRMING02,P  COIMBRA01,8
UK BIRMING02,P  LISBOA02,3
UK BRIGHTO01,A  WIEN01,1
UK BRIGHTO01,CZ PRAHA07,2
UK BRIGHTO01,D  BERLIN01,1
UK BRIGHTO01,D  BERLIN13,2
UK BRIGHTO01,D  FREIBUR01,1
UK BRIGHTO01,D  KONSTAN01,3
UK BRIGHTO01,D  MUNCHEN01,1
UK BRIGHTO01,E  GRANADA01,10
UK BRIGHTO01,E  MADRID03,9
UK BRIGHTO01,E  SALAMAN02,3
UK BRIGHTO01,E  SEVILLA01,1
UK BRIGHTO01,I  BOLOGNA01,3
UK BRIGHTO01,I  ROMA16,3
UK BRIGHTO01,I  SIENA01,2
UK BRIGHTO01,NL AMSTERD01,10
UK BRIGHTO01,S  GOTEBOR01,1
UK BRIGHTO01,S  UPPSALA01,4
UK BRISTOL01,CH GENEVE01,4
UK BRISTOL01,CZ BRNO05,1
UK BRISTOL01,D  BERLIN13,2
UK BRISTOL01,D  HEIDELB01,2
UK BRISTOL01,D  LEIPZIG01,1
UK BRISTOL01,D  WURZBUR01,1
UK BRISTOL01,E  BARCELO01,4
UK BRISTOL01,E  MADRID03,4
UK BRISTOL01,E  SALAMAN02,4
UK BRISTOL01,E  VALENCI01,5
UK BRISTOL01,E  ZARAGOZ01,6
UK BRISTOL01,F  MARSEIL84,8
UK BRISTOL01,F  POITIER01,3
UK BRISTOL01,I  BOLOGNA01,9
UK BRISTOL01,I  GENOVA01,4
UK BRISTOL01,I  MILANO01,4
UK BRISTOL01,I  NAPOLI01,3
UK BRISTOL01,I  PALERMO01,4
UK BRISTOL01,I  PAVIA01,1
UK BRISTOL01,I  SIENA01,4
UK BRISTOL01,I  TORINO01,4
UK BRISTOL01,I  VERONA01,5
UK BRISTOL01,IRLLIMERIC01,1
UK BRISTOL01,N  OSLO01,1
UK BRISTOL01,P  PORTO02,2
UK CAMBRID01,A  WIEN01,2
UK CAMBRID01,CH BASEL01,1
UK CAMBRID01,D  BERLIN01,3
UK CAMBRID01,D  BERLIN13,7
UK CAMBRID01,D  BONN01,1
UK CAMBRID01,D  FRANKFU01,1
UK CAMBRID01,D  KONSTAN01,1
UK CAMBRID01,D  LEIPZIG01,1
UK CAMBRID01,D  MARBURG01,1
UK CAMBRID01,D  MUNCHEN01,1
UK CAMBRID01,D  TUBINGE01,2
UK CAMBRID01,E  CASTELL01,1
UK CAMBRID01,E  MADRID03,6
UK CAMBRID01,E  SALAMAN02,1
UK CAMBRID01,E  SANTIAG01,2
UK CAMBRID01,E  SEVILLA01,3
UK CAMBRID01,E  VALENCI01,2
UK CAMBRID01,E  ZARAGOZ01,1
UK CAMBRID01,F  NICE01,2
UK CAMBRID01,I  BOLOGNA01,1
UK CAMBRID01,I  FIRENZE01,1
UK CAMBRID01,I  MILANO01,2
UK CAMBRID01,I  PAVIA01,2
UK CAMBRID01,I  ROMA01,3
UK CAMBRID01,I  SIENA01,2
UK CAMBRID01,I  VERONA01,3
UK CAMBRID01,NL LEIDEN01,1
UK CAMBRID01,P  LISBOA02,2
UK CANTERB01,CH GENEVE01,7
UK CANTERB01,CZ PRAHA07,3
UK CANTERB01,D  BERLIN01,7
UK CANTERB01,D  ERLANGE01,3
UK CANTERB01,D  FREIBUR01,1
UK CANTERB01,D  HEIDELB01,2
UK CANTERB01,D  JENA01,3
UK CANTERB01,D  MARBURG01,1
UK CANTERB01,D  MUNCHEN01,1
UK CANTERB01,DK ARHUS01,1
UK CANTERB01,DK KOBENHA01,2
UK CANTERB01,E  BARCELO02,9
UK CANTERB01,E  CIUDA-R01,5
UK CANTERB01,E  CORDOBA01,5
UK CANTERB01,E  GRANADA01,1
UK CANTERB01,E  MADRID04,5
UK CANTERB01,E  MADRID14,3
UK CANTERB01,E  OVIEDO01,4
UK CANTERB01,E  VIGO01,2
UK CANTERB01,E  ZARAGOZ01,6
UK CANTERB01,F  PARIS007,2
UK CANTERB01,F  POITIER01,2
UK CANTERB01,I  BOLOGNA01,3
UK CANTERB01,I  PARMA01,4
UK CANTERB01,I  PAVIA01,2
UK CANTERB01,I  SALERNO01,3
UK CANTERB01,IRLGALWAY01,1
UK CANTERB01,NL AMSTERD01,5
UK CANTERB01,NL AMSTERD02,5
UK CANTERB01,NL NIJMEGE01,1
UK CANTERB01,NL UTRECHT01,4
UK CANTERB01,TR ISTANBU05,1
UK CARDIFF01,CH GENEVE01,4
UK CARDIFF01,D  BERLIN02,4
UK CARDIFF01,D  FRANKFU01,3
UK CARDIFF01,D  HEIDELB01,6
UK CARDIFF01,D  MAINZ01,2
UK CARDIFF01,D  ROSTOCK01,3
UK CARDIFF01,E  BADAJOZ01,2
UK CARDIFF01,E  BARCELO01,8
UK CARDIFF01,E  BARCELO02,1
UK CARDIFF01,E  CIUDA-R01,1
UK CARDIFF01,E  GIRONA02,1
UK CARDIFF01,E  GRANADA01,11
UK CARDIFF01,E  SANTIAG01,2
UK CARDIFF01,E  SEVILLA01,4
UK CARDIFF01,E  VALENCI01,15
UK CARDIFF01,F  NANTES01,11
UK CARDIFF01,F  STRASBO48,1
UK CARDIFF01,I  CATANIA01,6
UK CARDIFF01,I  MILANO01,2
UK CARDIFF01,I  PARMA01,9
UK CARDIFF01,I  PAVIA01,3
UK CARDIFF01,I  PISA01,9
UK CARDIFF01,I  TRENTO01,4
UK CARDIFF01,I  VERONA01,3
UK CARDIFF01,N  OSLO01,1
UK COVENTR01,D  BAYREUT01,1
UK COVENTR01,D  BERLIN01,9
UK COVENTR01,D  BERLIN13,3
UK COVENTR01,D  DRESDEN02,3
UK COVENTR01,D  KONSTAN01,2
UK COVENTR01,D  MUNCHEN01,6
UK COVENTR01,D  WURZBUR01,3
UK COVENTR01,E  BARCELO15,1
UK COVENTR01,E  MADRID03,4
UK COVENTR01,E  MADRID14,2
UK COVENTR01,F  DIJON01,2
UK COVENTR01,F  MARSEIL84,1
UK COVENTR01,I  BOLOGNA01,4
UK COVENTR01,I  CAGLIAR01,1
UK COVENTR01,I  FIRENZE01,1
UK COVENTR01,I  GENOVA01,1
UK COVENTR01,I  MILANO01,2
UK COVENTR01,I  NAPOLI01,1
UK COVENTR01,I  PADOVA01,1
UK COVENTR01,I  PAVIA01,1
UK COVENTR01,I  PISA01,1
UK COVENTR01,I  ROMA01,1
UK COVENTR01,I  SIENA01,3
UK COVENTR01,I  TORINO01,1
UK COVENTR01,I  TRIESTE01,1
UK COVENTR01,I  VERONA01,1
UK COVENTR01,NL ROTTERD01,1
UK COVENTR01,S  UPPSALA01,2
UK DUNDEE01,D  FREIBUR01,2
UK DUNDEE01,E  VALENCI02,1
UK DUNDEE01,NL NIJMEGE01,2
UK DUNDEE01,TR ANKARA07,3
UK DURHAM01,CH BERN01,1
UK DURHAM01,D  FREIBUR01,3
UK DURHAM01,D  HEIDELB01,7
UK DURHAM01,D  KONSTAN01,2
UK DURHAM01,D  REGENSB01,1
UK DURHAM01,D  TUBINGE01,3
UK DURHAM01,E  ALCAL-H01,5
UK DURHAM01,E  BARCELO15,3
UK DURHAM01,E  GRANADA01,3
UK DURHAM01,E  MADRID04,1
UK DURHAM01,E  SALAMAN02,5
UK DURHAM01,E  SANTIAG01,3
UK DURHAM01,E  VIGO01,6
UK DURHAM01,F  DIJON01,5
UK DURHAM01,F  STRASBO48,1
UK DURHAM01,F  TOURS01,8
UK DURHAM01,I  BOLOGNA01,2
UK DURHAM01,I  CATANIA01,2
UK DURHAM01,I  FIRENZE01,1
UK DURHAM01,I  GENOVA01,3
UK DURHAM01,I  MODENA01,3
UK DURHAM01,I  ROMA01,2
UK DURHAM01,IS REYKJAV01,1
UK DURHAM01,S  UPPSALA01,1
UK EDINBUR01,A  WIEN01,7
UK EDINBUR01,CH GENEVE01,3
UK EDINBUR01,D  BAYREUT01,2
UK EDINBUR01,D  BERLIN01,10
UK EDINBUR01,D  BERLIN13,1
UK EDINBUR01,D  FREIBUR01,4
UK EDINBUR01,D  HEIDELB01,3
UK EDINBUR01,D  LEIPZIG01,3
UK EDINBUR01,D  MAINZ01,1
UK EDINBUR01,D  MUNCHEN01,1
UK EDINBUR01,D  TUBINGE01,6
UK EDINBUR01,DK KOBENHA01,3
UK EDINBUR01,E  ALCAL-H01,8
UK EDINBUR01,E  BADAJOZ01,3
UK EDINBUR01,E  BARCELO02,7
UK EDINBUR01,E  GRANADA01,12
UK EDINBUR01,E  MADRID03,3
UK EDINBUR01,E  MADRID04,3
UK EDINBUR01,E  MALAGA01,4
UK EDINBUR01,E  SALAMAN02,6
UK EDINBUR01,E  SEVILLA01,3
UK EDINBUR01,E  VALLADO01,6
UK EDINBUR01,F  DIJON01,2
UK EDINBUR01,F  MARSEIL84,4
UK EDINBUR01,F  NANTES01,2
UK EDINBUR01,F  PARIS007,2
UK EDINBUR01,F  STRASBO48,6
UK EDINBUR01,F  TOURS01,2
UK EDINBUR01,I  BOLOGNA01,9
UK EDINBUR01,I  CATANIA01,2
UK EDINBUR01,I  FIRENZE01,2
UK EDINBUR01,I  MILANO01,4
UK EDINBUR01,I  ROMA16,4
UK EDINBUR01,I  SIENA01,2
UK EDINBUR01,I  VERONA01,4
UK EDINBUR01,N  BERGEN01,1
UK EDINBUR01,N  OSLO01,5
UK EDINBUR01,NL AMSTERD01,4
UK EDINBUR01,NL LEIDEN01,1
UK EDINBUR01,P  COIMBRA01,3
UK EDINBUR01,PL WARSZAW01,1
UK EDINBUR01,S  LUND01,1
UK EDINBUR01,S  UPPSALA01,5
UK EDINBUR01,TR ISTANBU04,1
UK EDINBUR02,A  GRAZ01,3
UK EDINBUR02,A  INNSBRU01,1
UK EDINBUR02,A  WIEN01,2
UK EDINBUR02,CH GENEVE01,4
UK EDINBUR02,D  HEIDELB01,3
UK EDINBUR02,D  LEIPZIG01,3
UK EDINBUR02,D  MAINZ01,3
UK EDINBUR02,D  SAARBRU01,1
UK EDINBUR02,E  BARCELO02,3
UK EDINBUR02,E  GRANADA01,6
UK EDINBUR02,E  MADRID04,3
UK EDINBUR02,E  SALAMAN02,2
UK EDINBUR02,E  VALENCI01,6
UK EDINBUR02,E  VIGO01,2
UK EDINBUR02,F  NANTES01,3
UK EDINBUR02,F  TOURS01,6
UK EDINBUR02,I  MILANO02,1
UK EXETER01,A  WIEN01,1
UK EXETER01,D  FRANKFU01,1
UK EXETER01,D  MUNCHEN01,1
UK EXETER01,D  MUNSTER01,1
UK EXETER01,D  TUBINGE01,1
UK EXETER01,E  ALCAL-H01,2
UK EXETER01,E  BADAJOZ01,1
UK EXETER01,E  BARCELO15,5
UK EXETER01,E  CORDOBA01,3
UK EXETER01,E  MURCIA01,2
UK EXETER01,E  OVIEDO01,4
UK EXETER01,E  PALMA01,3
UK EXETER01,E  SALAMAN02,1
UK EXETER01,E  SANTIAG01,3
UK EXETER01,E  VALENCI01,2
UK EXETER01,F  NANTES01,6
UK EXETER01,I  BOLOGNA01,10
UK EXETER01,I  FERRARA01,9
UK EXETER01,NL AMSTERD01,4
UK EXETER01,NL TILBURG01,1
UK EXETER01,NL UTRECHT01,4
UK GLASGOW01,CZ BRNO05,1
UK GLASGOW01,CZ PRAHA07,3
UK GLASGOW01,D  BERLIN01,3
UK GLASGOW01,D  BERLIN13,2
UK GLASGOW01,D  FREIBUR01,2
UK GLASGOW01,D  HANNOVE01,2
UK GLASGOW01,D  MAINZ01,2
UK GLASGOW01,E  ALCAL-H01,1
UK GLASGOW01,E  BARCELO15,2
UK GLASGOW01,E  GRANADA01,3
UK GLASGOW01,E  SALAMAN02,3
UK GLASGOW01,E  VALENCI01,2
UK GLASGOW01,F  NICE01,3
UK GLASGOW01,F  STRASBO48,1
UK GLASGOW01,I  BOLOGNA01,4
UK GLASGOW01,I  GENOVA01,4
UK GLASGOW01,I  TORINO01,1
UK GLASGOW01,NL AMSTERD01,1
UK GLASGOW01,NL NIJMEGE01,1
UK GLASGOW01,SF HELSINK01,1
UK GLASGOW02,E  VALENCI01,2
UK GLASGOW02,E  ZARAGOZ01,1
UK GLASGOW02,I  PADOVA01,3
UK GLASGOW02,I  VERONA01,2
UK GLASGOW02,N  OSLO01,1
UK GUILDFO01,D  FREIBUR01,1
UK GUILDFO01,D  HEIDELB01,1
UK GUILDFO01,DK ARHUS01,1
UK GUILDFO01,E  CASTELL01,1
UK GUILDFO01,PL WROCLAW01,2
UK HULL01,D  BAYREUT01,1
UK HULL01,D  DUSSELD01,1
UK HULL01,D  ERLANGE01,2
UK HULL01,D  JENA01,3
UK HULL01,D  POTSDAM01,4
UK HULL01,E  CORDOBA01,1
UK HULL01,E  GRANADA01,5
UK HULL01,E  MADRID03,3
UK HULL01,E  MURCIA01,8
UK HULL01,E  OVIEDO01,6
UK HULL01,E  SEVILLA01,10
UK HULL01,E  VALLADO01,1
UK HULL01,F  LYON01,1
UK HULL01,I  GENOVA01,1
UK HULL01,I  PERUGIA01,5
UK HULL01,I  ROMA02,3
UK HULL01,I  SIENA01,2
UK HULL01,I  TRIESTE01,3
UK HULL01,N  BERGEN01,1
UK LANCAST01,A  GRAZ01,2
UK LANCAST01,CH GENEVE01,1
UK LANCAST01,D  HEIDELB01,2
UK LANCAST01,E  GRANADA01,7
UK LEEDS01,CZ PRAHA07,3
UK LEEDS01,D  BERLIN01,8
UK LEEDS01,D  DORTMUN01,1
UK LEEDS01,D  HEIDELB01,4
UK LEEDS01,D  LEIPZIG01,5
UK LEEDS01,D  MAINZ01,1
UK LEEDS01,D  MUNCHEN01,5
UK LEEDS01,D  TUBINGE01,1
UK LEEDS01,DK ARHUS01,1
UK LEEDS01,DK KOBENHA01,8
UK LEEDS01,E  ALCAL-H01,1
UK LEEDS01,E  BARCELO01,4
UK LEEDS01,E  BARCELO15,1
UK LEEDS01,E  MADRID03,6
UK LEEDS01,E  MADRID04,1
UK LEEDS01,E  MALAGA01,1
UK LEEDS01,E  MURCIA01,3
UK LEEDS01,E  OVIEDO01,5
UK LEEDS01,E  SANTAND01,3
UK LEEDS01,E  SANTIAG01,3
UK LEEDS01,E  VALENCI01,9
UK LEEDS01,F  NANTES01,4
UK LEEDS01,F  STRASBO48,2
UK LEEDS01,I  CHIETI01,1
UK LEEDS01,I  FERRARA01,2
UK LEEDS01,I  GENOVA01,2
UK LEEDS01,I  PADOVA01,4
UK LEEDS01,I  PARMA01,3
UK LEEDS01,I  SALERNO01,3
UK LEEDS01,I  SIENA01,3
UK LEEDS01,I  TORINO01,7
UK LEEDS01,I  VERONA01,6
UK LEEDS01,IS REYKJAV01,1
UK LEEDS01,N  OSLO01,1
UK LEEDS01,NL LEIDEN01,2
UK LEEDS01,NL MAASTRI01,1
UK LEEDS01,NL UTRECHT01,4
UK LEEDS01,P  COIMBRA01,2
UK LEEDS01,P  LISBOA02,3
UK LEEDS01,P  PORTO02,3
UK LEEDS01,S  STOCKHO01,1
UK LEEDS01,S  UPPSALA01,3
UK LEEDS01,SF TURKU01,1
UK LEICEST01,CH GENEVE01,2
UK LEICEST01,D  BERLIN13,1
UK LEICEST01,D  FREIBUR01,1
UK LEICEST01,D  HEIDELB01,2
UK LEICEST01,D  MUNCHEN01,2
UK LEICEST01,E  BADAJOZ01,2
UK LEICEST01,E  BARCELO02,3
UK LEICEST01,E  GRANADA01,8
UK LEICEST01,E  MADRID03,6
UK LEICEST01,E  SALAMAN02,4
UK LEICEST01,E  SANTIAG01,3
UK LEICEST01,E  SEVILLA01,4
UK LEICEST01,E  VALENCI01,10
UK LEICEST01,E  VALLADO01,1
UK LEICEST01,E  ZARAGOZ01,4
UK LEICEST01,F  BESANCO01,2
UK LEICEST01,F  PARIS007,3
UK LEICEST01,F  STRASBO48,3
UK LEICEST01,I  BOLOGNA01,8
UK LEICEST01,I  CHIETI01,1
UK LEICEST01,I  PADOVA01,2
UK LEICEST01,I  PAVIA01,1
UK LEICEST01,I  PISA01,5
UK LEICEST01,I  SALERNO01,2
UK LEICEST01,I  VERONA01,1
UK LEICEST01,NL AMSTERD02,4
UK LEICEST01,SF HELSINK01,1
UK LIVERPO01,D  BONN01,3
UK LIVERPO01,D  BREMEN01,1
UK LIVERPO01,E  ALCAL-H01,7
UK LIVERPO01,E  BARCELO15,9
UK LIVERPO01,E  MADRID03,1
UK LIVERPO01,E  SANTIAG01,3
UK LIVERPO01,E  VALLADO01,4
UK LIVERPO01,F  DIJON01,7
UK LIVERPO01,F  MARSEIL84,8
UK LIVERPO01,I  PADOVA01,3
UK LIVERPO01,I  PALERMO01,4
