Erasmus ID,ETER ID,FP7 ID,GRID_ID,Scimago id_2018,Leiden_ID,University,Country_code,City,Region,NUTS3,Latitude,Longitude,Overall,Research,Innovation,Societal,2013 Ranking,POI_count,POI_scaled,ETS_AGGR EVC,ETS_CENT_RANK,ETT_AGGR_EVC,ETT_CENT_RANK,FP7_AGGR_EVC,FP7_RANK,AGG_EVC,AGG_RANK,ETER ID YEAR,NAT,Personnel expenditure (EURO),Total graduates at ISCED 8,R&D Expenditure (EURO),Share of mobile PhD students,Share of mobile PhD graduates,PhD intensity,Total academic staff (FTE),Total number of full professors,Inclusion of PhD students,Total staff (FTE),staff_scaled,Erasmus incoming students,Erasmus outgoing students,impact_P,collab_P,TCS,TNCS,P_top1,P_top10,P_top50,P_collab,P_int_collab,P_industry_collab,P_short_dist_collab,P_long_dist_collab,MCS,MCS_lb,MCS_ub,MNCS,MNCS_lb,MNCS_ub,PP_top1,PP_top1_lb,PP_top1_ub,PP_top10,PP_top10_lb,PP_top10_ub,PP_top50,PP_top50_lb,PP_top50_ub,PP_collab,PP_collab_lb,PP_collab_ub,PP_int_collab,PP_int_collab_lb,PP_int_collab_ub,PP_industry_collab,PP_industry_collab_lb,PP_industry_collab_ub,PP_short_dist_collab,PP_short_dist_collab_lb,PP_short_dist_collab_ub,PP_long_dist_collab,PP_long_dist_collab_lb,PP_long_dist_collab_ub,Erasmus incoming teachers,Erasmus outgoing teachers,SCIMAGO_2018_SOC,Label,Number of projects,Location,Country,Act_type,EU member = 1,homophily (domestic/all links),Sum of EC contribution
D  BERLIN02,DE0029,999986678,"GRID,6734,6,DE",360,484,Technische Universität Berlin,DE,Berlin,Western Europe,DE300,52.5125322,13.3269446,10,7,23,5,321,33,0.33,0.282861095,74,0.012462753,217,0.326498663,51,0.257991884,84,DE0029.2013,DE,278431465,462,NA,0.273942898,0,0.112875641,2891,350,0,4778,0.414193469,390,267,2667.872112,5158,16145.61026,3103.339686,28.94529444,323.5000367,1504.851398,4010,2606,354,596,1225,6.051868147,5.671391291,6.43770883,1.163226555,1.10335801,1.221672846,0.010849581,0.007698518,0.014173531,0.1212577,0.110829949,0.13115493,0.564064294,0.549816779,0.579071799,0.777433114,0.765606824,0.787902288,0.505234587,0.490500194,0.518611865,0.068631252,0.061264056,0.075029081,0.115548662,0.107018224,0.124854595,0.237495153,0.226056611,0.249321442,7,19,10,TECHNISCHE UNIVERSITAET BERLIN,217,"BERLIN, DE",DE,HES,1,0.203703704,92106028.4
D  BERLIN13,DE0031,999992692,"GRID,7468,D,OR",422,195,Humboldt-Universität zu Berlin,DE,Berlin,Western Europe,DE300,52.517883,13.3936551,14,8,35,5,407,100,1,0.561860905,11,0.786962964,2,0.045591272,181,0.604647162,10,DE0031.2013,DE,154589476,533,NA,0.269727798,0.241970021,0.134392335,2201,476,0,3651,0.315337193,840,693,4598.321793,16098,31012.82114,5105.90943,49.63940899,538.8265172,2562.257541,15222,8613,1393,1779,4709,6.744378176,6.492575552,6.990334805,1.11038541,1.079743744,1.143132382,0.010795114,0.008968308,0.012811291,0.11717895,0.111563628,0.123159961,0.557215797,0.547500406,0.566896992,0.945583302,0.942228848,0.948999876,0.535035408,0.527581066,0.542738228,0.086532489,0.08249472,0.090880855,0.110510622,0.105975898,0.115293825,0.29252081,0.285749783,0.299167598,103,111,14,Charité – Universitätsmedizin Berlin,133,"Berlin, DE",DE,HES,1,0.225274725,68925389.51
D  BIELEFE01,DE0070,999854370,"GRID,7491,B,OR",2125,41,Bielefeld University,DE,Bielefeld,Western Europe,DEA41,52.0367238,8.4952413,20,16,27,9,470,23,0.23,0,243,0,243,0,221,0,273,DE0070.2013,DE,143701069,200,NA,0.146067416,0.182481752,0.062208398,1443,263,0,2380,0.20673856,98,165,1703.98668,3199,8649.866493,1794.384675,14.78989861,174.9067948,886.9835646,2380,1645,137,101,800,5.076252411,4.644876137,5.578466755,1.053050881,0.971059768,1.156578023,0.008679586,0.005417799,0.012193462,0.102645635,0.090265159,0.115083609,0.52053433,0.50100807,0.540043571,0.743982495,0.728977806,0.760237574,0.514223195,0.496405127,0.530790872,0.042825883,0.035948734,0.050328228,0.031572366,0.025945608,0.037511722,0.250078149,0.235386058,0.264770241,19,14,20,UNIVERSITAET BIELEFELD,55,"BIELEFELD, DE",DE,HES,1,0.1875,19320560.63
D  BOCHUM01,DE0071,999988812,"GRID,5570,7",383,419,Ruhr-Universität Bochum,DE,Bochum,Western Europe,DEA51,51.4456659,7.2616093,12,7,26,7,313,33,0.33,0.222104675,93,0.048546131,136,0.155975232,115,0.213434228,100,DE0071.2013,DE,296119273,509,NA,0.167065868,0.220125786,0.089644241,2744,460,0,4779,0.393132784,252,458,3614.980002,7509,22253.24822,3772.283069,36.90896678,370.3716186,1936.658673,5831,3821,435,536,2143,6.155842691,5.816319071,6.49541117,1.043514229,0.998696093,1.087873278,0.010210006,0.007833117,0.012839364,0.10245468,0.094360039,0.1105263,0.535731504,0.521798858,0.549157843,0.776534825,0.766413637,0.786256492,0.508856039,0.49793581,0.520442136,0.057930483,0.052470369,0.063257424,0.071381009,0.065654548,0.077373818,0.285390864,0.275003329,0.29617792,19,36,12,RUHR-UNIVERSITAET BOCHUM,81,"BOCHUM, DE",DE,HES,1,0.161904762,35794770.03
D  BONN01,DE0072,999980276,"GRID,10388,32,OR",252,589,University of Bonn,DE,Bonn,Western Europe,DEA22,50.7267715,7.0865227,6,4,13,5,228,10,0.1,0.2792041,76,0.072685652,86,0.290850432,60,0.276281776,73,DE0072.2013,DE,540712773,684,NA,0.191854234,0.241992883,0.165818182,3955,548,0,8874,0.566632712,315,556,4719.964423,10906,33534.54904,5461.680194,55.63826356,561.8530481,2666.94188,8991,6460,587,651,3857,7.104830892,6.693675732,7.647704499,1.157144356,1.110656209,1.212273359,0.011787857,0.009728391,0.01398172,0.11903756,0.111785103,0.12627699,0.565034318,0.553496995,0.57699749,0.824408582,0.817256556,0.831468916,0.592334495,0.583073538,0.601320374,0.053823583,0.049697414,0.057949752,0.059691913,0.055290666,0.064001467,0.353658537,0.34513112,0.362277645,29,21,6,RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN,106,"BONN, DE",DE,HES,1,0.228915663,58844880.44
D  BREMEN01,DE0040,999987454,"GRID,7704,4,OR",521,592,University of Bremen,DE,Bremen,Western Europe,DE501,53.106758,8.85204,23,5,52,7,478,28,0.28,0.185076741,123,0.072148252,88,0.422102333,35,0.196027958,112,DE0040.2013,DE,204644181,298,NA,0.250639386,0.266666667,0.097258486,1825,294,0,2771,0.261467686,281,396,1685.500603,3583,7952.653808,1593.03486,9.262539339,148.7990881,883.905123,2895,2038,176,294,1056,4.718274082,4.430143065,5.002012275,0.945140487,0.894187193,0.996387108,0.005495423,0.00320954,0.008432687,0.088281836,0.078099618,0.100168577,0.524416972,0.505935314,0.541841107,0.807982138,0.793748256,0.82026235,0.568797097,0.552888641,0.584705554,0.049120848,0.042422551,0.056935529,0.082054145,0.073681273,0.090985208,0.294725091,0.278537538,0.30979626,39,30,23,UNIVERSITAET BREMEN,129,"BREMEN, DE",DE,HES,1,0.180722892,48377190.37
D  DARMSTA01,DE0047,999986581,"GRID,6546,1,OR",391,486,Technische Universität Darmstadt,DE,Darmstadt,Western Europe,DE711,49.8748277,8.6563281,12,8,22,8,365,67,0.67,0.15749089,147,0.023758829,191,0.16637828,104,0.145989355,155,DE0047.2013,DE,255259824,424,NA,0.221220527,0.255102041,0.124669215,2353,311,0,3950,0.337114228,184,294,2269.438527,4507,10773.6392,2501.605176,30.53519086,268.9458982,1191.745099,3451,2386,301,380,1371,4.747270777,4.454356649,5.07992045,1.102301361,1.042008532,1.170620434,0.013454954,0.009894015,0.017595238,0.118507682,0.107429514,0.129936883,0.525127729,0.508356383,0.540812232,0.765697803,0.753272687,0.777013535,0.529398713,0.51519858,0.544486355,0.066785001,0.059463057,0.073885068,0.08431329,0.076325716,0.092078988,0.304193477,0.290880852,0.318171733,8,9,12,TECHNISCHE UNIVERSITAT DARMSTADT,118,"DARMSTADT, DE",DE,HES,1,0.182608696,53408024.26
D  DORTMUN01,DE0073,999848453,"GRID,5675,1,DE",499,487,Technische Universität Dortmund,DE,Dortmund,Western Europe,DEA52,51.4926981,7.4128386,20,13,30,17,451,24,0.24,0.086324409,198,0.012081082,218,0.273260073,65,0.086421461,200,DE0073.2013,DE,181103255,280,NA,0.152829191,0.165,0.066603235,1845,300,0,2919,0.264333085,131,194,1437.719682,3212,7307.457853,1343.93194,10.55302525,120.3651514,739.5824139,2438,1805,159,224,1204,5.082672198,4.461115989,5.938549168,0.934766323,0.871141953,0.999305154,0.007340113,0.004365289,0.010678231,0.083719485,0.072102037,0.095138294,0.5144135,0.494574147,0.535624393,0.759028643,0.743150685,0.773349938,0.561955168,0.545765878,0.580012453,0.049501868,0.04234122,0.057285181,0.069738481,0.061643836,0.078767123,0.374844334,0.357721046,0.391967621,16,7,20,TECHNISCHE UNIVERSITAT DORTMUND,75,"DORTMUND, DE",DE,HES,1,0.213114754,30153566.87
D  DRESDEN02,DE0094,999897729,"GRID,4488,0,DE",254,488,Technische Universität Dresden,DE,Dresden,Western Europe,DED21,51.0292734,13.7289964,6,5,11,7,204,16,0.16,0.250385371,85,0.199676389,23,0.314196143,54,0.270215005,78,DE0094.2013,DE,560609126,655,NA,0.245873453,0.271375465,0.116880799,3902,487,0,9296,0.559039404,399,575,4287.56933,10060,27257.56177,4513.245472,38.36102628,459.4825995,2262.816749,8313,5198,757,1148,2963,6.357346009,6.033913025,6.664841991,1.052634984,1.010556199,1.093408905,0.008947033,0.006893615,0.01131166,0.10716622,0.099936346,0.114540816,0.527762136,0.515150022,0.539654846,0.826341948,0.818588469,0.833399602,0.516699801,0.507057654,0.526838966,0.075248509,0.069980119,0.080119284,0.114115308,0.107654076,0.120477137,0.294532803,0.285586481,0.303677932,94,81,6,TECHNISCHE UNIVERSITAET DRESDEN,246,"DRESDEN, DE",DE,HES,1,0.268656716,108905951.1
D  DUSSELD01,DE0074,999856116,"GRID,411327,2",337,183,Heinrich Heine University Düsseldorf,DE,Düsseldorf,Western Europe,DEA11,51.1888113,6.794503,NA,NA,NA,NA,NA,5,0.05,0,243,0,243,0,221,0,273,DE0074.2013,DE,433470887,363,NA,0.125774178,0.115577889,0.137760911,2663,338,0,7387,0.381527917,174,258,2892.103932,6314,20338.3391,3155.085169,29.2678882,332.8905467,1600.513454,5048,2956,530,590,1440,7.032367986,6.675753854,7.426003009,1.09093077,1.04711757,1.140078273,0.01011993,0.007457933,0.012645917,0.115103245,0.10682681,0.124892651,0.553408,0.538696741,0.568092565,0.79949319,0.789198606,0.809312639,0.46816598,0.455495724,0.481311372,0.08394045,0.07681343,0.090750713,0.093443142,0.086157745,0.100570162,0.228064618,0.217770035,0.238834336,9,14,NA,Heinrich-Heine-Universitaet Duesseldorf,52,"Düsseldorf, DE",DE,REC,1,0.168421053,22902962.82
D  ERLANGE01,DE0020,999995408,"GRID,5330,5",218,144,Friedrich-Alexander-Universität Erlangen-Nürnberg,DE,Erlangen,Western Europe,DE252,49.5978804,11.0045507,5,4,7,13,151,100,1,0.208272275,102,0.052673617,128,0.215836426,75,0.209596818,104,DE0020.2013,DE,633962495,660,NA,0.183098592,0,0.122562674,4950,571,0,10630,0.709186327,237,592,5315.974216,10540,37316.4358,6180.136408,67.15896256,631.0485981,2933.847383,8135,5283,946,622,2744,7.019679607,6.605067106,7.487319208,1.162559515,1.115337252,1.214998636,0.012633425,0.010376722,0.015159726,0.118707987,0.111864628,0.125724327,0.551892704,0.540581035,0.562572563,0.771821632,0.763851992,0.779696395,0.501233397,0.491555977,0.510246679,0.089753321,0.084629981,0.094971537,0.059013283,0.054648956,0.063377609,0.260341556,0.25199241,0.268690702,23,23,5,Friedrich-Alexander University (FAU) Erlangen-Nürnberg,112,"Erlangen, DE",DE,HES,1,0.2,52439277.76
D  ESSEN04,DE0075,999843312,"GRID,5718,B,DE",351,634,University of Duisburg-Essen,DE,Essen,Western Europe,DEA13,51.4639635,7.0055458,10,7,16,10,310,28,0.28,0.097275807,192,0.081096412,75,0.257695979,68,0.111810026,184,DE0075.2013,DE,533181424,501,NA,0.212372138,0.168949772,0.103748188,3486,470,0,9387,0.499439098,150,439,3034.579865,6494,19339.02277,3386.609081,31.99792795,311.1154893,1626.543517,5250,3188,513,721,1677,6.372883112,5.973287156,6.823530617,1.116005916,1.043278325,1.208566644,0.010544434,0.007835237,0.0136109,0.102523414,0.09378498,0.110573004,0.53600287,0.523296925,0.549325038,0.808438559,0.798737296,0.817523868,0.49091469,0.479365568,0.503387743,0.078995996,0.072066523,0.085771481,0.111025562,0.103326147,0.118724977,0.258238374,0.247151217,0.269325531,55,32,10,UNIVERSITAET DUISBURG-ESSEN,82,"ESSEN, DE",DE,HES,1,0.193877551,35121591.3
D  FRANKFU01,DE0048,999978724,"GRID,7839,5",292,159,Goethe University Frankfurt,DE,Frankfurt am Main,Western Europe,DE712,50.1270675,8.6677635,7,5,14,7,241,32,0.32,0.184407185,125,0.07300323,85,0.468762129,30,0.193685215,116,DE0048.2013,DE,529393862,686,NA,0.211322218,0.168316832,0.137254902,3565,585,0,8231,0.510757425,224,492,4479.668681,9574,32726.03611,4989.625114,49.82856141,511.2623339,2475.186106,7621,5231,653,847,2837,7.305459051,6.873325308,7.839275502,1.11383798,1.068874602,1.163149998,0.011123269,0.008831927,0.013764757,0.114129497,0.106615325,0.121618599,0.552537762,0.541326258,0.564063785,0.796010027,0.787862962,0.804052643,0.546375601,0.535930645,0.556089409,0.068205557,0.062669731,0.073219135,0.08846877,0.082828494,0.093795697,0.296323376,0.287654063,0.305723835,29,48,7,JOHANN WOLFGANG GOETHE UNIVERSITAET FRANKFURT AM MAIN,132,"FRANKFURT AM MAIN, DE",DE,HES,1,0.175182482,79548062.94
D  FREIBUR01,DE0001,999841760,"GRID,5963,9,OR",292,644,University of Freiburg,DE,Freiberg,Western Europe,DED43,47.9935441,7.8459496,15,16,12,33,NA,100,1,0.351008297,48,0.078955095,79,0.496328222,22,0.34268074,50,DE0001.2013,DE,647924548,812,NA,0.340228245,0.335051546,0.212454213,4394,408,0,11601,0.629528226,392,793,4712.896884,10453,33442.90767,5408.112211,60.69115638,572.4468956,2637.051486,8554,6028,660,735,3144,7.096040608,6.765984967,7.393512456,1.147513375,1.110089491,1.183677191,0.012877675,0.010603449,0.015371637,0.121463913,0.113854751,0.128719098,0.559539398,0.547809364,0.570438668,0.818329666,0.811250359,0.825887305,0.576676552,0.566727255,0.586243184,0.063139768,0.058452119,0.068018751,0.070314742,0.065340094,0.074811059,0.300774897,0.292356261,0.309097867,22,26,15,ALBERT-LUDWIGS-UNIVERSITAET FREIBURG,143,"FREIBURG, DE",DE,HES,1,0.236486486,79874565.97
D  GIESSEN01,DE0049,999840111,"GRID,8664,C,AL",449,233,Justus Liebig University Giessen,DE,Gießen,Western Europe,DE721,50.5804673,8.6771403,16,11,25,15,397,61,0.61,0.144441207,153,0.054222537,122,0.131017558,131,0.144234656,157,DE0049.2013,DE,228879250,413,NA,0.235602094,0.272727273,0.104769153,1691,328,0,3550,0.242269511,148,431,2291.192372,5226,13830.92296,2379.830763,20.90571733,240.7568144,1225.31455,4293,2771,277,330,1606,6.036561194,5.651098709,6.429882603,1.038686577,0.991146178,1.087338918,0.009124383,0.006398712,0.01224108,0.105079267,0.094613375,0.115519295,0.534793396,0.51776491,0.551660228,0.821469575,0.811327976,0.832185228,0.530233448,0.515499426,0.544202067,0.05300421,0.04688098,0.05912744,0.063145809,0.056065825,0.069651741,0.307309606,0.29391504,0.32032147,13,14,16,JUSTUS-LIEBIG-UNIVERSITAET GIESSEN,22,"GIESSEN, DE",DE,HES,1,0.137931034,6278577.18
D  GREIFS01,DE0055,999858056,"GRID,5603,0,DE",520,128,Ernst-Moritz-Arndt University of Greifswald,DE,Greifswald,Western Europe,DE801,54.095094,13.3746059,23,24,22,20,485,84,0.84,0.037479632,230,0.13231068,38,0.082804344,153,0.053439068,227,DE0055.2013,DE,232445299,196,NA,0.151324086,0,0.139501779,1553,200,0,4411,0.222498256,74,140,1479.290914,3023,7947.737918,1412.129526,8.58398159,138.2409902,773.3061878,2431,1458,246,176,733,5.372667298,5.053027453,5.734747026,0.954598931,0.905947761,1.009412297,0.005802768,0.003676759,0.008162382,0.093450848,0.082637132,0.106603861,0.522754639,0.501851667,0.543258153,0.804168045,0.789943764,0.817730731,0.482302349,0.465100893,0.499834601,0.081376116,0.071782997,0.090638439,0.058220311,0.050281178,0.066821039,0.242474363,0.227588488,0.257029441,16,35,23,ERNST-MORITZ-ARNDT-UNIVERSITÄT GREIFSWALD,31,"GREIFSWALD, DE",DE,HES,1,0.25,13258968.42
D  HALLE01,DE0102,999871539,"GRID,9018,0",491,291,Martin Luther University of Halle-Wittenberg,DE,HALLE,Western Europe,DEE02,51.4861319,11.9695315,20,18,21,15,394,100,1,0,243,0,243,0,221,0,273,DE0102.2013,DE,321056116,334,NA,0.251519757,0.291139241,0.119158045,2342,373,0,5838,0.335538258,85,203,1964.209741,4100,9728.570734,1716.035128,13.61006579,142.511578,947.0139529,3258,1864,285,352,896,4.952918485,4.645106937,5.291221307,0.873651674,0.826567622,0.926616114,0.006929029,0.00463759,0.010105428,0.072554155,0.063388103,0.081400699,0.482134842,0.464884139,0.499678597,0.794634146,0.783170732,0.806829268,0.454634146,0.440487805,0.47097561,0.069512195,0.062195122,0.077560976,0.085853659,0.077317073,0.093902439,0.218536585,0.206097561,0.231707317,19,24,20,MARTIN-LUTHER-UNIVERSITAET HALLE-WITTENBERG,35,"HALLE (Saale), DE",DE,HES,1,0.2,9465198.99
D  HAMBURG01,DE0042,999905101,"GRID,9026,D,OR",273,538,Universität Hamburg,DE,Hamburg,Western Europe,DE600,53.5665641,9.9846195,7,4,20,5,238,100,1,0.242005714,87,0.081346774,74,0.252077985,69,0.245057423,87,DE0042.2013,DE,650911626,793,NA,0.179870968,0.146226415,0.118944053,4389,683,0,10577,0.628811877,311,517,4921.236933,11528,31751.48154,5434.064788,58.60052737,564.3256508,2701.999853,9480,6606,701,729,3958,6.451931085,6.17017987,6.786345768,1.104207105,1.067899799,1.144596404,0.011907683,0.009732439,0.014327204,0.114671506,0.108200835,0.121833052,0.549048926,0.538444151,0.561366012,0.822345593,0.815579459,0.829111728,0.573039556,0.564712006,0.581627342,0.060808466,0.056471201,0.065492713,0.063237335,0.058986815,0.067661346,0.34333796,0.334836919,0.352446218,19,21,7,UNIVERSITAET HAMBURG,109,"HAMBURG, DE",DE,HES,1,0.170731707,62617935.89
D  HANNOVE01,DE0061,999981828,"GRID,9122,8,OR",481,160,Gottfried Wilhelm Leibniz Universität Hannover,DE,Hanover,Western Europe,DE929,52.3829641,9.7196989,19,13,31,8,436,27,0.27,0.118822326,175,0.02307732,192,0.191382843,84,0.117236737,178,DE0061.2013,DE,245458858,355,NA,0.155719878,0.175298805,0.099495516,2360,324,0,3941,0.338117117,187,306,1839.315872,3396,10408.43307,1927.005102,17.94116729,201.875596,960.0801503,2532,1650,218,350,808,5.658861119,5.122938872,6.319357079,1.047674916,0.983069354,1.115978082,0.009754261,0.006189054,0.013488332,0.109755806,0.098534153,0.121228044,0.521976766,0.504077533,0.540035608,0.745583039,0.731448763,0.760306243,0.485865724,0.470259128,0.503533569,0.064193168,0.056537102,0.072732627,0.103062426,0.093345112,0.113368669,0.237926973,0.223792697,0.252061249,23,14,19,GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER,127,"HANNOVER, DE",DE,HES,1,0.182926829,51356379.03
D  HANNOVE02,DE0062,999878426,"GRID,10423,34,DE",334,172,Hannover Medical School,DE,Hanover,Western Europe,DE929,52.3835765,9.8049919,9,10,7,33,268,18,0.18,0.013305824,241,0,243,0.152388451,118,0.015074518,246,DE0062.2013,DE,459037983,237,NA,0.288288288,0.02173913,0.626984127,1930,162,0,7508,0.276511033,26,34,2684.135388,6092,19848.46943,2727.950148,18.92446715,276.389491,1441.08793,5069,2975,535,462,1610,7.394734826,7.03152964,7.813518643,1.016323603,0.978722962,1.060452897,0.007050489,0.005361308,0.009019604,0.102971516,0.094659356,0.112433534,0.536890925,0.521054997,0.553317432,0.832074852,0.822554169,0.840774787,0.488345371,0.475049245,0.500656599,0.087820092,0.081254104,0.094878529,0.075837163,0.069271175,0.082567301,0.264281024,0.253118844,0.276263953,0,1,9,MEDIZINISCHE HOCHSCHULE HANNOVER,74,"HANNOVER, DE",DE,HES,1,0.227272727,26815016.6
D  HEIDELB01,DE0002,999987648,"GRID,7700,0,OR",197,182,Heidelberg University,DE,Heidelberg,Western Europe,DE125,49.4191402,8.6702492,4,3,11,4,89,11,0.11,0.342811711,49,0.062137215,101,0.688306653,11,0.335143346,53,DE0002.2013,DE,776406858,1238,NA,0.324361158,0.328971963,0.288780033,5252,486,0,12822,0.752453856,489,688,7487.297791,17252,58234.35739,8665.636741,87.33782861,931.3353739,4272.818013,14267,9575,1230,1708,5793,7.777753606,7.50735252,8.080679763,1.1573784,1.125728306,1.192940976,0.0116648,0.009924734,0.013592029,0.124388718,0.118658817,0.130776063,0.57067558,0.561571895,0.579249638,0.826976582,0.821296082,0.832425226,0.555008115,0.547820543,0.562427545,0.071296082,0.067412474,0.075295618,0.099003014,0.094597728,0.103582193,0.335787155,0.328599583,0.342511013,9,29,4,RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG,150,"HEIDELBERG, DE",DE,HES,1,0.28021978,94970829.95
D  HILDESH02,DE0300,999845640,NA,357,651,University of Göttingen,DE,Hildesheim,Western Europe,DE300,52.1465536,9.950388,10,6,24,10,241,44,0.44,0,243,0,243,0,221,0,273,DE0300.2013,DE,33207611,0,NA,0,0,0,390,191,0,577,0.055875286,29,60,4799.366802,10230,35522.1622,5682.457627,60.86492978,625.9422726,2734.923302,8208,5601,473,675,3206,7.401426826,6.873354593,8.015451155,1.184001528,1.140228739,1.228115429,0.012681867,0.010119554,0.015258165,0.130421845,0.122504043,0.138744296,0.569850861,0.558307759,0.58050009,0.802346041,0.794819159,0.809970674,0.547507331,0.538318671,0.556500489,0.046236559,0.042033236,0.050146628,0.065982405,0.061388074,0.071065494,0.313391984,0.305180841,0.322189638,29,58,10,GEORG-AUGUST-UNIVERSITAET GOETTINGEN STIFTUNG OEFFENTLICHEN RECHTS,80,"GOETTINGEN, DE",DE,HES,1,0.220930233,36298784.05
D  JENA01,DE0110,999868726,"GRID,9613,D,DE",366,143,Friedrich Schiller University in Jena,DE,Jena,Western Europe,DEG03,50.9295513,11.5898195,11,7,18,12,265,100,1,0.101826716,189,0.037401701,159,0.190703838,85,0.106750647,188,DE0110.2013,DE,433528099,561,NA,0.282656827,0,0.146017699,3061,363,0,7351,0.438549363,207,312,3720.364973,7543,23015.14528,4049.202625,40.76439431,407.302193,1996.702033,6115,3602,450,862,1632,6.18626007,5.88688344,6.506848773,1.088388546,1.042735829,1.135484176,0.010957096,0.008425284,0.013422139,0.109479096,0.101169619,0.117527435,0.536695203,0.524261106,0.549984675,0.810685404,0.801935569,0.820363251,0.477528835,0.466922975,0.489062707,0.059657961,0.054355031,0.065093464,0.114278139,0.106854037,0.121569667,0.216359539,0.207211985,0.226037386,18,20,11,FRIEDRICH-SCHILLER-UNIVERSITAT JENA,56,"JENA, DE",DE,HES,1,0.153846154,15612988.04
D  KAISERS01,DE0085,999885895,"GRID,7645,0,DE",515,489,Technische Universität Kaiserslautern,DE,Kaiserslautern,Western Europe,DEB32,49.4253774,7.7555496,22,21,26,12,503,24,0.24,0.058983643,221,0.006446261,230,0.102375224,146,0.056722495,224,DE0085.2013,DE,105385875,140,NA,0.375,0.235294118,0.070245861,1104,209,0,1882,0.158170041,102,92,1123.239167,1917,6809.327977,1275.328665,13.23329744,125.4821534,615.2365259,1385,835,110,215,416,6.062224479,5.352152083,6.926199817,1.135402594,1.050622715,1.231775174,0.011781371,0.007434108,0.017218477,0.111714546,0.097646435,0.128004241,0.547734217,0.524915747,0.570632104,0.722483046,0.70161711,0.743348983,0.435576421,0.413667188,0.456964006,0.057381325,0.047470005,0.067814293,0.112154408,0.099113198,0.126760563,0.217005738,0.197704747,0.235785081,2,8,22,TECHNISCHE UNIVERSITAET KAISERSLAUTERN,48,"KAISERSLAUTERN, DE",DE,HES,1,0.228571429,15157816.27
D  KARLSRU01,DE0004,999907332,"GRID,7892,4,OR",232,241,Karlsruhe Institute of Technology,DE,Karlsruhe,Western Europe,DE122,49.0119199,8.4170303,5,4,13,6,206,19,0.19,0,243,0,243,0.030553002,196,0.000603712,269,DE0004.2013,DE,273723155,464,NA,0.238857143,0.170212766,0.118639734,2965,310,0,4625,0.424795446,232,357,4868.217257,10142,29962.91405,5690.111069,62.68319498,572.5215689,2691.240622,7991,5919,745,673,3209,6.154802151,5.850157643,6.520974119,1.168828499,1.110653655,1.251130698,0.012876006,0.010425036,0.015426263,0.117603948,0.110590017,0.124993559,0.552818512,0.54191919,0.56477975,0.787911655,0.779629264,0.795799645,0.5836127,0.573456912,0.593472688,0.073456912,0.068428318,0.078189706,0.06635772,0.061427726,0.071386314,0.31640702,0.306842832,0.326168409,6,4,5,UNIVERSITAET KARLSRUHE (TECHNISCHE HOCHSCHULE),18,"KARLSRUHE, DE",DE,HES,1,0.75,3144718
